Date,Open,High,Low,Close,Volume,Adj Close,simple 10-day moving average,weighted 10-day moving average,momentum,%K,%D,output,close of yesterday,close of two days before,close of three days before,close of four days before,close of five days before,,,,,,,
2011/7/19,596.140026,604.680001,595.52998,602.549992,5929000,301.576572,553.7550057,565.3956413,67.190007,97.30991603,83.0240393,1,594.939995,597.61999,528.94002,538.260036,534.010018,,,,,,,
2011/7/20,602.180001,602.829985,595.349985,595.349985,4451100,297.972965,559.7540057,572.9583648,48.749969,88.21670401,82.32670591,0,602.549992,594.939995,597.61999,528.94002,538.260036,,,,,,,
2011/7/21,594.030017,608.059979,594.010017,606.990005,6932000,303.798802,565.7930046,581.5467283,74.999999,98.70400431,82.72246854,1,595.349985,602.549992,594.939995,597.61999,528.94002,,,,,,,
2011/7/22,605.389984,619.500005,604.270011,618.230036,7049300,309.424442,574.4170076,591.080734,90.950037,98.64896948,84.99400719,1,606.990005,595.349985,602.549992,594.939995,597.61999,,,,,,,
2011/7/25,613.360033,625.409983,612.999981,618.980018,6256900,309.799809,583.5870095,599.1830996,84.97,93.53186993,87.38299911,1,618.230036,606.990005,595.349985,602.549992,594.939995,,,,,,,
2011/7/26,618.049979,627.499993,617.22,622.519992,4681100,311.571568,592.4380069,606.2618237,84.259956,95.05805102,89.38954967,1,618.980018,618.230036,606.990005,595.349985,602.549992,,,,,,,
2011/7/27,617.180001,620.950031,604.749999,607.22,7860900,303.913914,599.3340033,608.9494588,78.27998,79.87496574,89.50739706,0,622.519992,618.980018,618.230036,606.990005,595.349985,,,,,,,
2011/7/28,605.189988,615.98003,602.999981,610.940031,6210500,305.775791,607.5340044,611.0596456,13.320041,57.90555347,89.71844358,1,607.22,622.519992,618.980018,618.230036,606.990005,,,,,,,
2011/7/29,604.230012,614.959994,603.690025,603.690025,8266500,302.14716,608.1410079,610.3607403,8.75003,32.92964493,83.29158256,0,610.940031,607.22,622.519992,618.980018,618.230036,,,,,,,
2011/8/1,611.220024,615.499981,599.180013,606.770011,7924200,303.688694,609.3240095,610.1114681,4.220019,38.10093504,78.0280614,1,603.690025,610.940031,607.22,622.519992,618.980018,,,,,,,
2011/8/2,606.00003,609.670001,591.570016,592.399996,6394700,296.496494,608.3090099,607.0343747,-2.949989,2.309993129,68.52806911,0,606.770011,603.690025,610.940031,607.22,622.519992,,,,,,,
2011/8/3,594.270011,602.999981,583.630027,601.170026,7643700,300.885899,608.891014,605.7363777,-5.819979,39.98179301,63.70457801,1,592.399996,606.770011,603.690025,610.940031,607.22,,,,,,,
2011/8/4,594.500005,598.850021,577.469994,577.519993,9819300,289.049045,605.9440128,600.0325557,-40.710043,0.099938039,53.84417138,0,601.170026,592.399996,606.770011,603.690025,610.940031,,,,,,,
2011/8/5,582.539992,589.999993,562.000006,579.040017,11846300,289.809818,602.0250109,595.1409201,-39.940001,26.01528913,46.58080334,1,577.519993,601.170026,592.399996,606.770011,603.690025,,,,,,,
2011/8/8,562.979982,569.000018,544.35001,546.02003,14978200,273.283298,594.7290121,584.9581963,-76.499962,2.008442984,37.42846065,0,579.040017,577.519993,601.170026,592.399996,606.770011,,,,,,,
2011/8/9,561.00003,574.610003,541.01003,573.410032,12926400,286.992008,589.8180161,581.0820181,-33.809968,40.53039979,31.97569553,1,546.02003,579.040017,577.519993,601.170026,592.399996,,,,,,,
2011/8/10,561.380021,564.120015,547.729988,549.010018,10728400,274.779789,583.9970179,573.6623821,-61.930013,10.67091903,25.05529086,0,573.410032,546.02003,579.040017,577.519993,601.170026,,,,,,,
2011/8/11,553.820022,568.50003,548.410032,562.130003,9651500,281.346348,579.1160151,569.6865612,-41.560022,28.35278144,22.10001365,1,549.010018,573.410032,546.02003,579.040017,577.519993,,,,,,,
2011/8/12,569.500006,570.499981,560.399984,563.770024,6302200,282.167179,575.124015,566.896381,-42.999987,30.55444888,21.86249405,1,562.130003,549.010018,573.410032,546.02003,579.040017,,,,,,,
2011/8/15,553.430032,564.989994,546.050029,557.23,14275500,278.893894,570.1700139,563.6429237,-35.169996,23.62361907,20.41476245,0,563.770024,562.130003,549.010018,573.410032,546.02003,,,,,,,
2011/8/16,552.429995,552.439995,530.299987,539.000018,13864900,269.769779,564.8300161,557.9756517,-62.170008,11.96703125,21.38046626,0,557.23,563.770024,562.130003,549.010018,573.410032,,,,,,,
2011/8/17,540.029993,543.690026,530.770036,533.149978,8150000,266.841831,558.0280113,552.2156448,-44.370015,4.157534043,17.79804037,0,539.000018,557.23,563.770024,562.130003,549.010018,,,,,,,
2011/8/18,523.470031,524.889997,500.490013,504.879997,12568800,252.692691,550.7640117,542.5523695,-74.16002,4.904463167,18.27849288,0,533.149978,539.000018,557.23,563.770024,562.130003,,,,,,,
2011/8/19,499.34001,514.869997,490.860004,490.920002,10809100,245.705707,541.9520102,531.6716404,-55.100028,0.071639404,15.68412791,0,504.879997,533.149978,539.000018,557.23,563.770024,,,,,,,
2011/8/22,504.000019,507.000006,494.530006,498.170008,9801900,249.334339,537.167008,523.7112764,-75.240024,8.728363089,16.35611992,1,490.920002,504.879997,533.149978,539.000018,557.23,,,,,,,
2011/8/23,503.5,521.410021,499.060017,518.820023,8684900,259.669681,531.7080071,520.3754609,-30.189995,35.10801993,15.81388193,1,498.170008,490.920002,504.879997,533.149978,539.000018,,,,,,,
2011/8/24,519.33001,529.999994,517.230001,523.290036,7181800,261.906925,529.1360089,518.8449207,-38.839967,40.72079529,18.81886956,1,518.820023,498.170008,490.920002,504.879997,533.149978,,,,,,,
2011/8/25,530.379985,537.269999,518.300035,520.039993,6579400,260.280277,524.9270079,517.1910997,-43.730031,36.63987623,19.64757903,0,523.290036,518.820023,498.170008,490.920002,504.879997,,,,,,,
2011/8/26,519.989994,530.449983,513.139978,526.86001,7185400,263.693698,521.2360065,517.5425546,-30.36999,48.56334933,21.44846908,1,520.039993,523.290036,518.820023,498.170008,490.920002,,,,,,,
2011/8/29,534.560005,539.450007,533.560029,539.080016,4666900,269.809818,519.4210081,520.7869199,0.079998,78.3046753,26.9165747,1,526.86001,520.039993,523.290036,518.820023,498.170008,,,,,,,
2011/8/30,538.189977,542.989982,530.810035,540.699977,5972000,270.620609,519.591004,524.6558234,7.549999,94.34024654,35.15389623,1,539.080016,526.86001,520.039993,523.290036,518.820023,,,,,,,
2011/8/31,544.74,546.300023,536.00003,540.960031,5381200,270.750766,520.3720093,528.541101,36.080034,90.3679831,43.77494114,1,540.699977,539.080016,526.86001,520.039993,523.290036,,,,,,,
2011/9/1,540.750036,543.830022,531.220025,532.499994,4826100,266.516513,523.134009,530.7461891,41.579992,75.10818133,50.79531295,0,540.960031,540.699977,539.080016,526.86001,520.039993,,,,,,,
2011/9/2,524.470007,527.919984,520.730037,524.839998,4797500,262.682682,526.5260086,531.056369,26.66999,58.54738661,56.64288767,0,532.499994,540.960031,540.699977,539.080016,526.86001,,,,,,,
2011/9/6,510.800005,522.759988,510.500012,522.180002,5426100,261.351352,528.927008,530.2661859,3.359979,48.94153697,60.66420506,0,524.839998,532.499994,540.960031,540.699977,539.080016,,,,,,,
2011/9/7,530.449983,535.940032,527.399996,534.030018,5506000,267.282291,530.4480075,531.1940059,10.739982,65.72625355,63.72602842,1,522.180002,524.839998,532.499994,540.960031,540.699977,,,,,,,
2011/9/8,533.800023,539.100016,531.900009,534.959995,4756200,267.747745,531.6150034,532.0143673,14.920002,68.32395387,66.48634428,1,534.030018,522.180002,524.839998,532.499994,540.960031,,,,,,,
2011/9/9,531.400021,534.650002,521.190026,524.849998,6531000,262.687686,532.0960039,530.7843663,-2.010012,40.08374746,66.8307314,0,534.959995,534.030018,522.180002,524.839998,532.499994,,,,,,,
2011/9/12,517.959983,531.990006,517.499994,530.119991,5335400,265.325321,532.422002,530.4250913,-8.960025,54.80439378,67.45483585,1,524.849998,534.959995,534.030018,522.180002,524.839998,,,,,,,
2011/9/13,532.000006,533.880021,523.400033,529.520006,4703600,265.025028,531.466001,529.8974556,-11.179971,53.12845854,64.93721417,0,530.119991,524.849998,534.959995,534.030018,522.180002,,,,,,,
2011/9/14,532.589992,536.950007,525.820035,532.070004,5383400,266.301303,530.6030037,530.0072743,-8.890027,60.25135579,61.5283251,1,529.520006,530.119991,524.849998,534.959995,534.030018,,,,,,,
2011/9/15,535.499982,544.979994,534.560005,542.559992,5915600,271.551548,530.7629998,532.1812722,10.059998,92.98142905,61.78966969,1,532.070004,529.520006,530.119991,524.849998,534.959995,,,,,,,
2011/9/16,544.799999,546.84001,543.139978,546.680014,7061500,273.61362,532.1810018,535.0752748,21.840016,99.5597248,64.23482404,1,542.559992,532.070004,529.520006,530.119991,524.849998,,,,,,,
2011/9/19,540.349985,549.899996,535.379985,546.670014,4931800,273.608616,534.3640034,537.7096407,24.490012,91.80207281,67.56029266,0,546.680014,542.559992,532.070004,529.520006,530.119991,,,,,,,
2011/9/20,549.400008,558.52003,542.66999,546.630015,5552600,273.588596,536.8090047,539.9398246,12.599997,71.01412832,69.7675518,0,546.670014,546.680014,542.559992,532.070004,529.520006,,,,,,,
2011/9/21,547.689989,554.999994,538.860022,539.200013,5023500,269.869877,537.3260042,540.3745534,4.240018,52.90102378,68.48502882,0,546.630015,546.670014,546.680014,542.559992,532.070004,,,,,,,
2011/9/22,526.250024,528.780024,514.000018,520.659978,8791700,260.59058,535.8960025,537.3443668,-4.19002,14.95947485,63.14858092,0,539.200013,546.630015,546.670014,546.680014,542.559992,,,,,,,
2011/9/23,516.560017,526.42002,514.500006,525.509982,5549000,263.018009,535.9620009,535.4559994,-4.610009,25.85346114,61.72555228,1,520.659978,539.200013,546.630015,546.670014,546.680014,,,,,,,
2011/9/26,527.25,532.929983,513.250037,531.890009,5263100,266.211216,536.1390027,534.7156373,2.370003,41.17511571,60.36262448,1,525.509982,520.659978,539.200013,546.630015,546.670014,,,,,,,
2011/9/27,538.199977,547.050005,536.050029,539.34001,6015700,269.939945,537.1210031,535.2976386,7.270006,57.63193513,60.81297214,1,531.890009,525.509982,520.659978,539.200013,546.630015,,,,,,,
2011/9/28,541.500018,544.020018,527.699989,528.840022,4522000,264.684696,536.7980049,533.7920057,-13.71997,34.43778973,58.23161553,0,539.34001,531.890009,525.509982,520.659978,539.200013,,,,,,,
2011/9/29,536.040029,537.299999,519.410008,527.499994,5807300,264.014011,535.2920051,532.1014582,-19.18002,31.47770975,52.0812436,0,528.840022,539.34001,531.890009,525.509982,520.659978,,,,,,,
2011/9/30,520.209989,524.000018,514.380009,515.039993,5441700,257.777774,532.128003,528.4192742,-31.630021,3.953956874,42.52066681,0,527.499994,528.840022,539.34001,531.890009,525.509982,,,,,,,
2011/10/3,509.849998,512.000006,494.999994,495.520012,8939800,248.008014,527.0130028,521.7632758,-51.110003,0.818667672,33.4223263,0,515.039993,527.499994,528.840022,539.34001,531.890009,,,,,,,
2011/10/4,490.029994,503.440002,480.60001,501.900009,8309200,251.201206,522.5400022,517.197277,-37.300004,28.62903707,29.18381717,1,495.520012,515.039993,527.499994,528.840022,539.34001,,,,,,,
2011/10/5,496.349992,507.800017,480.770006,504.700001,9059100,252.602603,519.090001,513.9536404,-15.959977,36.26785976,27.52050077,1,501.900009,495.520012,515.039993,527.499994,528.840022,,,,,,,
2011/10/6,507.499994,515.229988,502.599992,514.710001,6841700,257.612613,518.4950033,513.1572767,-10.799981,51.33181876,31.15773516,1,504.700001,501.900009,495.520012,515.039993,527.499994,,,,,,,
2011/10/7,516.83001,520.499982,510.300017,515.119991,5706000,257.817813,517.4560042,512.5436381,-16.770018,51.94880903,33.76726995,1,514.710001,504.700001,501.900009,495.520012,515.039993,,,,,,,
2011/10/10,525.17999,537.469995,523.199977,537.170002,4639700,268.853855,517.9840035,516.1280014,-2.170008,85.13167232,38.16292561,1,515.119991,514.710001,504.700001,501.900009,495.520012,,,,,,,
2011/10/11,533.460031,546.800011,533.460031,543.179977,5701000,271.86185,518.3680002,520.7090875,14.339955,94.53167078,41.85289917,1,537.170002,515.119991,514.710001,504.700001,501.900009,,,,,,,
2011/10/12,548.129978,555.229988,544.630003,548.50003,6349200,274.52454,520.334001,526.1876383,21.000036,90.98223237,47.50734344,1,543.179977,537.170002,515.119991,514.710001,504.700001,,,,,,,
2011/10/13,550.029993,559.000018,548.019981,558.990018,11363800,279.774784,523.4830034,533.2160051,43.950025,99.9872449,54.35829695,1,548.50003,543.179977,537.170002,515.119991,514.710001,,,,,,,
2011/10/14,599.470006,599.600003,587.569992,591.680013,17042700,296.136143,531.1470054,545.6154614,96.160001,93.34454583,63.29735585,1,558.990018,548.50003,543.179977,537.170002,515.119991,,,,,,,
2011/10/17,583.720024,591.83001,577.999981,582.409995,8008300,291.496494,539.8360037,554.9360049,80.509986,85.55461428,71.77095051,0,591.680013,558.990018,548.50003,543.179977,537.170002,,,,,,,
2011/10/18,580.189989,592.559992,577.399996,590.509981,7593900,295.550541,548.6970009,564.1494553,85.80998,92.35039785,78.14308659,1,582.409995,591.680013,558.990018,548.50003,543.179977,,,,,,,
2011/10/19,587.339997,592.060004,579.220012,580.700037,5857100,290.640659,556.2970045,569.9681892,65.990036,80.51550118,82.56785073,0,590.509981,582.409995,591.680013,558.990018,548.50003,,,,,,,
2011/10/20,581.900008,588.89002,579.510005,583.670026,6751200,292.12714,563.193007,574.9451022,68.550035,82.16127716,85.65079657,1,580.700037,590.509981,582.409995,591.680013,558.990018,,,,,,,
2011/10/21,589.510005,592.749987,586.700013,590.489981,6775200,295.540531,570.730006,579.9081884,53.319979,88.07589149,89.26350482,1,583.670026,580.700037,590.509981,582.409995,591.680013,,,,,,,
2011/10/24,586.720012,599.969994,586.500018,596.420019,6846900,298.508518,576.6550077,584.5790998,53.240042,94.66249139,90.21658672,1,590.489981,583.670026,580.700037,590.509981,582.409995,,,,,,,
2011/10/25,593.099979,594.999993,582.849985,583.159977,5075900,291.87186,580.6530077,585.7618215,34.659947,69.62410601,87.72583025,0,596.420019,590.489981,583.670026,580.700037,590.509981,,,,,,,
2011/10/26,589.550004,590.179989,572.859985,586.310022,5740400,293.44846,584.4340069,586.7903696,27.320004,73.70554652,85.99816166,1,583.159977,596.420019,590.489981,583.670026,580.700037,,,,,,,
2011/10/27,598.420032,602.699988,593.300035,598.670026,7553000,299.634647,588.4020077,589.3787367,6.990013,86.49476677,84.64891385,1,586.310022,583.159977,596.420019,590.489981,583.670026,,,,,,,
2011/10/28,594.520005,602.299998,594.250011,600.13999,5010900,300.370365,589.2480054,591.5129153,17.729995,91.42091909,84.45655118,1,598.670026,586.310022,583.159977,596.420019,590.489981,,,,,,,
2011/10/31,595.089991,599.690001,591.670013,592.63999,5110400,296.616611,590.2710049,592.1296397,2.130009,66.28687336,82.52977708,0,600.13999,598.670026,586.310022,583.159977,596.420019,,,,,,,
2011/11/1,580.099991,585.509981,576.750012,578.650026,6243900,289.614628,589.0850094,590.0167345,-2.050011,19.4036207,75.23509937,0,592.63999,600.13999,598.670026,586.310022,583.159977,,,,,,,
2011/11/2,584.899996,587.959982,580.479982,584.819998,4237500,292.702702,589.4970055,589.2412779,1.149972,40.08046849,71.1915961,1,578.650026,592.63999,600.13999,598.670026,586.310022,,,,,,,
2011/11/3,587.000005,597.499993,583.720024,597.499993,5334200,299.049046,590.8800022,590.6963665,7.010012,82.57374505,71.23284289,1,584.819998,578.650026,592.63999,600.13999,598.670026,,,,,,,
2011/11/4,593.50003,599.739999,592.429995,596.140026,5663900,298.368382,591.4450067,591.6527345,-0.279993,78.01621535,70.22687527,0,597.499993,584.819998,578.650026,592.63999,600.13999,,,,,,,
2011/11/7,593.320034,608.780023,592.23,608.330034,6708000,304.469486,592.6360082,594.7227394,25.170057,98.74724798,70.63535093,1,596.140026,597.499993,584.819998,578.650026,592.63999,,,,,,,
2011/11/8,609.000017,614.370008,603.600027,612.339997,6052700,306.476475,595.5540102,598.3052829,26.029975,95.10958835,73.18389917,1,608.330034,596.140026,597.499993,584.819998,578.650026,,,,,,,
2011/11/9,604.260011,609.390008,598.660026,600.950031,7414500,300.775791,597.0180111,599.2863775,2.280005,64.32754272,72.24609879,0,612.339997,608.330034,596.140026,597.499993,584.819998,,,,,,,
2011/11/10,605.930031,605.950031,591.560016,595.079991,5731000,297.837833,596.6590076,598.9340103,-5.059999,48.72403229,68.46902534,0,600.950031,612.339997,608.330034,596.140026,597.499993,,,,,,,
2011/11/11,601.300022,612.090003,598.600027,608.350033,7946000,304.479496,597.4800119,601.0596512,15.710043,83.99793822,67.72672725,1,595.079991,600.950031,612.339997,608.330034,596.140026,,,,,,,
2011/11/14,607.999981,618.079979,607.779986,612.999981,6371000,306.806797,599.516011,603.8814638,34.349955,87.70868121,69.86890804,1,608.350033,595.079991,600.950031,612.339997,608.330034,,,,,,,
2011/11/15,612.799986,618.079979,610.499981,616.560016,5346600,308.588597,603.30701,606.9803738,31.740018,95.95754489,77.52430046,1,612.999981,608.350033,595.079991,600.950031,612.339997,,,,,,,
2011/11/16,612.080003,618.300034,610.609978,611.470018,5211700,306.04105,605.972012,608.4645571,13.970025,80.24865811,81.54111942,0,616.560016,612.999981,608.350033,595.079991,600.950031,,,,,,,
2011/11/17,610.049992,612.289998,596.780011,600.870033,6979600,300.735752,606.309016,607.5369245,4.730007,34.81679406,76.76542432,0,611.470018,616.560016,612.999981,608.350033,595.079991,,,,,,,
2011/11/18,602.000005,604.500005,593.750024,594.879996,6568800,297.737736,606.183013,605.4589209,-13.450038,12.41577324,70.20538011,0,600.870033,611.470018,616.560016,612.999981,608.350033,,,,,,,
2011/11/21,587.759987,588.50003,572.090003,580.940031,5996500,290.760776,603.4440127,600.8692878,-31.399966,19.15174651,62.24582996,0,594.879996,600.870033,611.470018,616.560016,612.999981,,,,,,,
2011/11/22,579.999993,584.969994,575.239988,579.999993,4805700,290.290287,600.2100123,596.6067388,-20.950038,17.11747391,54.44661852,0,580.940031,594.879996,600.870033,611.470018,616.560016,,,,,,,
2011/11/23,575.349985,580.249987,570.109991,570.109991,4646900,285.340336,597.1260083,591.1340076,-24.97,0,48.01386425,0,579.999993,580.940031,594.879996,600.870033,611.470018,,,,,,,
2011/11/25,565.189989,574.270011,561.330022,562.999981,3121600,281.781772,593.9180073,584.9292754,-45.350052,2.931294801,43.4345905,0,570.109991,579.999993,580.940031,594.879996,600.870033,,,,,,,
2011/11/28,579.370009,588.820022,576.500018,588.190037,5652100,294.389408,591.9020077,583.8878262,-24.809944,47.14763795,39.74956047,1,562.999981,570.109991,579.999993,580.940031,594.879996,,,,,,,
2011/11/29,587.879984,590.359984,581.330022,582.929983,3659900,291.756748,588.8950079,582.256549,-33.630033,37.9146155,34.7701539,0,588.190037,562.999981,570.109991,579.999993,580.940031,,,,,,,
2011/11/30,597.949982,599.510005,592.090003,599.390008,6787200,299.994999,587.1780071,584.1647309,-12.08001,66.80705281,31.85510469,1,582.929983,588.190037,562.999981,570.109991,579.999993,,,,,,,
2011/12/1,599.999993,616.000029,599.000017,613.770023,7233900,307.192204,587.4080076,588.9996428,12.89999,95.92096998,33.42233588,1,599.390008,582.929983,588.190037,562.999981,570.109991,,,,,,,
2011/12/2,617.050004,624.000017,616.260023,620.359984,8163200,310.490483,589.3570027,594.9909113,25.479988,94.19174519,39.35983099,1,613.770023,599.390008,582.929983,588.190037,562.999981,,,,,,,
2011/12/5,627.639989,631.900007,622.399995,625.650038,6388600,313.138157,592.4340069,601.589645,44.710007,91.14358746,47.23261241,1,620.359984,613.770023,599.390008,582.929983,588.190037,,,,,,,
2011/12/6,622.989981,628.620026,620.239987,623.770023,4648300,312.197209,596.7170061,607.2871024,43.77003,88.4795441,54.16539217,0,625.650038,620.359984,613.770023,599.390008,582.929983,,,,,,,
2011/12/7,621.680013,625.660038,618.099978,623.390032,4510000,312.007023,601.05601,612.1367435,53.280041,87.9410843,61.24775321,0,623.770023,625.650038,620.359984,613.770023,599.390008,,,,,,,
2011/12/8,621.040028,627.449994,615.299986,616.050028,4821300,308.333347,605.6500137,614.8629286,53.050047,77.54005616,69.00175882,0,623.390032,623.770023,625.650038,620.359984,613.770023,,,,,,,
